Pools	PopA	PopO	PopC	PopX	Estimate
Pool7,Pool20;Pool12,Pool17	EEUA_1	DGN	WEES_1	CnOther	0.004481699932185171
Pool7,Pool20;Pool12,Pool18	EEUA_1	DGN	WEES_1	CnQTP	0.0023864812981171397
Pool7,Pool20;Pool12,Pool19	EEUA_1	DGN	WEES_1	ISR	0.00140342566043955
Pool7,Pool20;Pool12,Pool21	EEUA_1	DGN	WEES_1	DrosSim	-0.000132332506006527
Pool7,Pool20;Pool13,Pool14	EEUA_1	DGN	WEES_2	WEFR_1	-0.0047079312469695
Pool7,Pool20;Pool13,Pool15	EEUA_1	DGN	WEES_2	WEFR_2	-0.0057762396437131
Pool7,Pool20;Pool13,Pool16	EEUA_1	DGN	WEES_2	CNXJ	-0.0017046734418212901
Pool7,Pool20;Pool13,Pool17	EEUA_1	DGN	WEES_2	CnOther	0.0017289541802166801
Pool7,Pool20;Pool13,Pool18	EEUA_1	DGN	WEES_2	CnQTP	-0.00036626445385135
Pool7,Pool20;Pool13,Pool19	EEUA_1	DGN	WEES_2	ISR	-0.00134932009152894
Pool7,Pool20;Pool13,Pool21	EEUA_1	DGN	WEES_2	DrosSim	-0.00288507825797502
Pool7,Pool20;Pool14,Pool15	EEUA_1	DGN	WEFR_1	WEFR_2	-0.0010683083967436
Pool7,Pool20;Pool14,Pool16	EEUA_1	DGN	WEFR_1	CNXJ	0.0030032578051482103
Pool7,Pool20;Pool14,Pool17	EEUA_1	DGN	WEFR_1	CnOther	0.0064368854271861795
Pool7,Pool20;Pool14,Pool18	EEUA_1	DGN	WEFR_1	CnQTP	0.00434166679311815
Pool7,Pool20;Pool14,Pool19	EEUA_1	DGN	WEFR_1	ISR	0.0033586111554405602
Pool7,Pool20;Pool14,Pool21	EEUA_1	DGN	WEFR_1	DrosSim	0.00182285298899448
Pool7,Pool20;Pool15,Pool16	EEUA_1	DGN	WEFR_2	CNXJ	0.00407156620189181
Pool7,Pool20;Pool15,Pool17	EEUA_1	DGN	WEFR_2	CnOther	0.00750519382392978
Pool7,Pool20;Pool15,Pool18	EEUA_1	DGN	WEFR_2	CnQTP	0.00540997518986175
Pool7,Pool20;Pool15,Pool19	EEUA_1	DGN	WEFR_2	ISR	0.00442691955218416
Pool7,Pool20;Pool15,Pool21	EEUA_1	DGN	WEFR_2	DrosSim	0.00289116138573808
Pool7,Pool20;Pool16,Pool17	EEUA_1	DGN	CNXJ	CnOther	0.00343362762203797
Pool7,Pool20;Pool16,Pool18	EEUA_1	DGN	CNXJ	CnQTP	0.00133840898796994
Pool7,Pool20;Pool16,Pool19	EEUA_1	DGN	CNXJ	ISR	0.000355353350292353
Pool7,Pool20;Pool16,Pool21	EEUA_1	DGN	CNXJ	DrosSim	-0.0011804048161537198
Pool7,Pool20;Pool17,Pool18	EEUA_1	DGN	CnOther	CnQTP	-0.00209521863406803
Pool7,Pool20;Pool17,Pool19	EEUA_1	DGN	CnOther	ISR	-0.00307827427174562
Pool7,Pool20;Pool17,Pool21	EEUA_1	DGN	CnOther	DrosSim	-0.0046140324381917
Pool7,Pool20;Pool18,Pool19	EEUA_1	DGN	CnQTP	ISR	-0.000983055637677588
Pool7,Pool20;Pool18,Pool21	EEUA_1	DGN	CnQTP	DrosSim	-0.00251881380412367
Pool7,Pool20;Pool19,Pool21	EEUA_1	DGN	ISR	DrosSim	-0.0015357581664460801
Pool7,Pool21;Pool8,Pool9	EEUA_1	DrosSim	EEUA_2	TRK_1	0.0104024437099035
Pool7,Pool21;Pool8,Pool10	EEUA_1	DrosSim	EEUA_2	WBDE_1	0.0071293917706757295
Pool7,Pool21;Pool8,Pool11	EEUA_1	DrosSim	EEUA_2	WBIT_1	0.007400869387651109
Pool7,Pool21;Pool8,Pool12	EEUA_1	DrosSim	EEUA_2	WEES_1	0.009241392760216521
Pool7,Pool21;Pool8,Pool13	EEUA_1	DrosSim	EEUA_2	WEES_2	0.00875868083931342
Pool7,Pool21;Pool8,Pool14	EEUA_1	DrosSim	EEUA_2	WEFR_1	0.0070402974030192595
Pool7,Pool21;Pool8,Pool15	EEUA_1	DrosSim	EEUA_2	WEFR_2	0.008027492291210971
Pool7,Pool21;Pool8,Pool16	EEUA_1	DrosSim	EEUA_2	CNXJ	0.00682260720666905
Pool7,Pool21;Pool8,Pool17	EEUA_1	DrosSim	EEUA_2	CnOther	0.009495950788415359
Pool7,Pool21;Pool8,Pool18	EEUA_1	DrosSim	EEUA_2	CnQTP	0.00701259190417625
Pool7,Pool21;Pool8,Pool19	EEUA_1	DrosSim	EEUA_2	ISR	0.0031552349601936
Pool7,Pool21;Pool8,Pool20	EEUA_1	DrosSim	EEUA_2	DGN	0.0106470804870707
Pool7,Pool21;Pool9,Pool10	EEUA_1	DrosSim	TRK_1	WBDE_1	-0.00327305193922772
Pool7,Pool21;Pool9,Pool11	EEUA_1	DrosSim	TRK_1	WBIT_1	-0.0030015743222523397
Pool7,Pool21;Pool9,Pool12	EEUA_1	DrosSim	TRK_1	WEES_1	-0.00116105094968694
Pool7,Pool21;Pool9,Pool13	EEUA_1	DrosSim	TRK_1	WEES_2	-0.00164376287059004
Pool7,Pool21;Pool9,Pool14	EEUA_1	DrosSim	TRK_1	WEFR_1	-0.0033621463068842
Pool7,Pool21;Pool9,Pool15	EEUA_1	DrosSim	TRK_1	WEFR_2	-0.00237495141869248
Pool7,Pool21;Pool9,Pool16	EEUA_1	DrosSim	TRK_1	CNXJ	-0.0035798365032344
Pool7,Pool21;Pool9,Pool17	EEUA_1	DrosSim	TRK_1	CnOther	-0.000906492921488089
Pool7,Pool21;Pool9,Pool18	EEUA_1	DrosSim	TRK_1	CnQTP	-0.0033898518057272104
Pool7,Pool21;Pool9,Pool19	EEUA_1	DrosSim	TRK_1	ISR	-0.00724720874970985
Pool7,Pool21;Pool9,Pool20	EEUA_1	DrosSim	TRK_1	DGN	0.00024463677716729504
Pool7,Pool21;Pool10,Pool11	EEUA_1	DrosSim	WBDE_1	WBIT_1	0.00027147761697537997
Pool7,Pool21;Pool10,Pool12	EEUA_1	DrosSim	WBDE_1	WEES_1	0.0021120009895407897
Pool7,Pool21;Pool10,Pool13	EEUA_1	DrosSim	WBDE_1	WEES_2	0.00162928906863768
Pool7,Pool21;Pool10,Pool14	EEUA_1	DrosSim	WBDE_1	WEFR_1	-8.909436765647259e-05
Pool7,Pool21;Pool10,Pool15	EEUA_1	DrosSim	WBDE_1	WEFR_2	0.000898100520535239
Pool7,Pool21;Pool10,Pool16	EEUA_1	DrosSim	WBDE_1	CNXJ	-0.00030678456400667903
Pool7,Pool21;Pool10,Pool17	EEUA_1	DrosSim	WBDE_1	CnOther	0.00236655901773963
Pool7,Pool21;Pool10,Pool18	EEUA_1	DrosSim	WBDE_1	CnQTP	-0.00011679986649948401
Pool7,Pool21;Pool10,Pool19	EEUA_1	DrosSim	WBDE_1	ISR	-0.00397415681048213
Pool7,Pool21;Pool10,Pool20	EEUA_1	DrosSim	WBDE_1	DGN	0.00351768871639502
Pool7,Pool21;Pool11,Pool12	EEUA_1	DrosSim	WBIT_1	WEES_1	0.00184052337256541
Pool7,Pool21;Pool11,Pool13	EEUA_1	DrosSim	WBIT_1	WEES_2	0.00135781145166231
Pool7,Pool21;Pool11,Pool14	EEUA_1	DrosSim	WBIT_1	WEFR_1	-0.000360571984631852
Pool7,Pool21;Pool11,Pool15	EEUA_1	DrosSim	WBIT_1	WEFR_2	0.000626622903559859
Pool7,Pool21;Pool11,Pool16	EEUA_1	DrosSim	WBIT_1	CNXJ	-0.0005782621809820589
Pool7,Pool21;Pool11,Pool17	EEUA_1	DrosSim	WBIT_1	CnOther	0.00209508140076425
Pool7,Pool21;Pool11,Pool18	EEUA_1	DrosSim	WBIT_1	CnQTP	-0.000388277483474864
Pool7,Pool21;Pool11,Pool19	EEUA_1	DrosSim	WBIT_1	ISR	-0.00424563442745751
Pool7,Pool21;Pool11,Pool20	EEUA_1	DrosSim	WBIT_1	DGN	0.0032462110994196398
Pool7,Pool21;Pool12,Pool13	EEUA_1	DrosSim	WEES_1	WEES_2	-0.000482711920903101
Pool7,Pool21;Pool12,Pool14	EEUA_1	DrosSim	WEES_1	WEFR_1	-0.00220109535719726
Pool7,Pool21;Pool12,Pool15	EEUA_1	DrosSim	WEES_1	WEFR_2	-0.00121390046900555
Pool7,Pool21;Pool12,Pool16	EEUA_1	DrosSim	WEES_1	CNXJ	-0.00241878555354746
Pool7,Pool21;Pool12,Pool17	EEUA_1	DrosSim	WEES_1	CnOther	0.000254558028198848
Pool7,Pool21;Pool12,Pool18	EEUA_1	DrosSim	WEES_1	CnQTP	-0.00222880085604027
Pool7,Pool21;Pool12,Pool19	EEUA_1	DrosSim	WEES_1	ISR	-0.00608615780002292
Pool7,Pool21;Pool12,Pool20	EEUA_1	DrosSim	WEES_1	DGN	0.00140568772685423
Pool7,Pool21;Pool13,Pool14	EEUA_1	DrosSim	WEES_2	WEFR_1	-0.00171838343629416
Pool7,Pool21;Pool13,Pool15	EEUA_1	DrosSim	WEES_2	WEFR_2	-0.000731188548102446
Pool7,Pool21;Pool13,Pool16	EEUA_1	DrosSim	WEES_2	CNXJ	-0.0019360736326443603
Pool7,Pool21;Pool13,Pool17	EEUA_1	DrosSim	WEES_2	CnOther	0.000737269949101949
Pool7,Pool21;Pool13,Pool18	EEUA_1	DrosSim	WEES_2	CnQTP	-0.00174608893513717
Pool7,Pool21;Pool13,Pool19	EEUA_1	DrosSim	WEES_2	ISR	-0.005603445879119821
Pool7,Pool21;Pool13,Pool20	EEUA_1	DrosSim	WEES_2	DGN	0.00188839964775733
Pool7,Pool21;Pool14,Pool15	EEUA_1	DrosSim	WEFR_1	WEFR_2	0.000987194888191711
Pool7,Pool21;Pool14,Pool16	EEUA_1	DrosSim	WEFR_1	CNXJ	-0.00021769019635020602
Pool7,Pool21;Pool14,Pool17	EEUA_1	DrosSim	WEFR_1	CnOther	0.0024556533853961103
Pool7,Pool21;Pool14,Pool18	EEUA_1	DrosSim	WEFR_1	CnQTP	-2.7705498843011403e-05
Pool7,Pool21;Pool14,Pool19	EEUA_1	DrosSim	WEFR_1	ISR	-0.00388506244282566
Pool7,Pool21;Pool14,Pool20	EEUA_1	DrosSim	WEFR_1	DGN	0.00360678308405149
Pool7,Pool21;Pool15,Pool16	EEUA_1	DrosSim	WEFR_2	CNXJ	-0.0012048850845419198
Pool7,Pool21;Pool15,Pool17	EEUA_1	DrosSim	WEFR_2	CnOther	0.00146845849720439
Pool7,Pool21;Pool15,Pool18	EEUA_1	DrosSim	WEFR_2	CnQTP	-0.0010149003870347198
Pool7,Pool21;Pool15,Pool19	EEUA_1	DrosSim	WEFR_2	ISR	-0.00487225733101737
Pool7,Pool21;Pool15,Pool20	EEUA_1	DrosSim	WEFR_2	DGN	0.00261958819585978
Pool7,Pool21;Pool16,Pool17	EEUA_1	DrosSim	CNXJ	CnOther	0.0026733435817463103
Pool7,Pool21;Pool16,Pool18	EEUA_1	DrosSim	CNXJ	CnQTP	0.000189984697507195
Pool7,Pool21;Pool16,Pool19	EEUA_1	DrosSim	CNXJ	ISR	-0.00366737224647545
Pool7,Pool21;Pool16,Pool20	EEUA_1	DrosSim	CNXJ	DGN	0.0038244732804017
Pool7,Pool21;Pool17,Pool18	EEUA_1	DrosSim	CnOther	CnQTP	-0.00248335888423912
Pool7,Pool21;Pool17,Pool19	EEUA_1	DrosSim	CnOther	ISR	-0.00634071582822177
Pool7,Pool21;Pool17,Pool20	EEUA_1	DrosSim	CnOther	DGN	0.0011511296986553802
Pool7,Pool21;Pool18,Pool19	EEUA_1	DrosSim	CnQTP	ISR	-0.00385735694398265
Pool7,Pool21;Pool18,Pool20	EEUA_1	DrosSim	CnQTP	DGN	0.0036344885828945
Pool7,Pool21;Pool19,Pool20	EEUA_1	DrosSim	ISR	DGN	0.00749184552687715
Pool8,Pool9;Pool10,Pool11	EEUA_2	TRK_1	WBDE_1	WBIT_1	-0.000235031955690912
Pool8,Pool9;Pool10,Pool12	EEUA_2	TRK_1	WBDE_1	WEES_1	0.000631706511322438
Pool8,Pool9;Pool10,Pool13	EEUA_2	TRK_1	WBDE_1	WEES_2	0.000812660227620388
Pool8,Pool9;Pool10,Pool14	EEUA_2	TRK_1	WBDE_1	WEFR_1	-0.000141420744621201
Pool8,Pool9;Pool10,Pool15	EEUA_2	TRK_1	WBDE_1	WEFR_2	-0.000195599414988035
Pool8,Pool9;Pool10,Pool16	EEUA_2	TRK_1	WBDE_1	CNXJ	0.0006908311043948839
Pool8,Pool9;Pool10,Pool17	EEUA_2	TRK_1	WBDE_1	CnOther	0.00140085195896517
Pool8,Pool9;Pool10,Pool18	EEUA_2	TRK_1	WBDE_1	CnQTP	0.00122565729217333
Pool8,Pool9;Pool10,Pool19	EEUA_2	TRK_1	WBDE_1	ISR	0.00204799225248686
Pool8,Pool9;Pool10,Pool20	EEUA_2	TRK_1	WBDE_1	DGN	0.00117381833766672
Pool8,Pool9;Pool10,Pool21	EEUA_2	TRK_1	WBDE_1	DrosSim	0.00533361275158201
Pool8,Pool9;Pool11,Pool12	EEUA_2	TRK_1	WBIT_1	WEES_1	0.00086673846701335
